0.020	0.010	0.998400	0.039968	0.147800	0.068800	
0.020	0.010	0.999600	0.019996	0.137200	0.067200	
0.020	0.010	0.998600	0.037390	0.144400	0.073800	
0.021	0.010	0.998000	0.044677	0.145000	0.068600	
0.021	0.010	0.998200	0.042388	0.142200	0.070400	
0.021	0.010	0.997800	0.046853	0.145800	0.076600	
0.021	0.010	0.998000	0.044677	0.149400	0.071000	
0.021	0.010	0.997400	0.050924	0.152600	0.067000	
0.021	0.010	0.998600	0.037390	0.154000	0.064400	
0.021	0.010	0.999000	0.031607	0.144000	0.065800	
0.021	0.010	0.998200	0.042388	0.146400	0.071000	
0.021	0.010	0.997200	0.052841	0.150600	0.068200	
0.021	0.010	0.999400	0.024488	0.160400	0.072600	
0.022	0.010	0.998400	0.039968	0.148400	0.066000	
0.022	0.010	0.997800	0.046853	0.140200	0.071800	
0.022	0.010	0.998400	0.039968	0.153800	0.068400	
0.022	0.010	0.999200	0.028273	0.144600	0.067600	
0.022	0.010	0.998000	0.044677	0.160800	0.071400	
0.022	0.010	0.998200	0.042388	0.151400	0.069600	
0.022	0.010	0.998000	0.044677	0.162200	0.068200	
0.022	0.010	0.998800	0.034620	0.161200	0.069200	
0.022	0.010	0.998400	0.039968	0.160000	0.066000	
0.022	0.010	0.997400	0.050924	0.156800	0.064200	
0.023	0.010	0.998800	0.034620	0.165800	0.077800	
0.023	0.010	0.998200	0.042388	0.168600	0.066400	
0.023	0.010	0.998000	0.044677	0.156200	0.073800	
0.023	0.010	0.998400	0.039968	0.161600	0.064600	
0.023	0.010	0.997600	0.048931	0.165400	0.071600	
0.023	0.010	0.997600	0.048931	0.159000	0.073400	
0.023	0.010	0.998000	0.044677	0.168800	0.068400	
0.023	0.010	0.997600	0.048931	0.162000	0.070600	
0.023	0.010	0.998000	0.044677	0.161000	0.068200	
0.023	0.010	0.998800	0.034620	0.167800	0.069400	
0.024	0.010	0.998400	0.039968	0.161400	0.071400	
0.024	0.010	0.997800	0.046853	0.164200	0.072400	
0.024	0.010	0.997600	0.048931	0.177400	0.073800	
0.024	0.010	0.998200	0.042388	0.169000	0.068800	
0.024	0.010	0.998200	0.042388	0.165200	0.070400	
0.024	0.010	0.997400	0.050924	0.169600	0.072600	
0.024	0.010	0.997000	0.054690	0.172600	0.074600	
0.024	0.010	0.997800	0.046853	0.175800	0.069800	
0.024	0.010	0.997800	0.046853	0.168000	0.072400	
0.024	0.010	0.998000	0.044677	0.173600	0.071400	
0.025	0.010	0.997600	0.048931	0.174800	0.068800	
0.025	0.010	0.998800	0.034620	0.168600	0.072800	
0.025	0.010	0.997600	0.048931	0.187000	0.066400	
0.025	0.010	0.998000	0.044677	0.169800	0.079400	
0.025	0.010	0.997800	0.046853	0.174000	0.067600	
0.025	0.010	0.998600	0.037390	0.180200	0.072400	
0.025	0.010	0.997800	0.046853	0.175800	0.070800	
0.025	0.010	0.998600	0.037390	0.179200	0.071400	
0.025	0.010	0.997000	0.054690	0.180600	0.075000	
0.025	0.010	0.997400	0.050924	0.174000	0.072400	
0.026	0.010	0.998000	0.044677	0.169400	0.066000	
0.026	0.010	0.997000	0.054690	0.187200	0.072000	
0.026	0.010	0.998000	0.044677	0.188400	0.071200	
0.026	0.010	0.998200	0.042388	0.181200	0.078600	
0.026	0.010	0.997400	0.050924	0.173000	0.072600	
0.026	0.010	0.997600	0.048931	0.191600	0.070600	
0.026	0.010	0.998800	0.034620	0.177600	0.069200	
0.026	0.010	0.998000	0.044677	0.184600	0.070200	
0.026	0.010	0.998400	0.039968	0.180800	0.072800	
0.026	0.010	0.998400	0.039968	0.183400	0.073600	
0.027	0.010	0.998600	0.037390	0.179200	0.068400	
0.027	0.010	0.998200	0.042388	0.187000	0.068200	
0.027	0.010	0.996800	0.056478	0.187400	0.070400	
0.027	0.010	0.998000	0.044677	0.190600	0.069400	
0.027	0.010	0.998800	0.034620	0.195800	0.068200	
0.027	0.010	0.998200	0.042388	0.188600	0.071000	
0.027	0.010	0.999400	0.024488	0.186200	0.072600	
0.027	0.010	0.998600	0.037390	0.190800	0.063000	
0.027	0.010	0.998000	0.044677	0.188000	0.067600	
0.027	0.010	0.997400	0.050924	0.193200	0.064200	
0.028	0.010	0.997600	0.048931	0.190800	0.075800	
0.028	0.010	0.995600	0.066186	0.193400	0.076200	
0.028	0.010	0.997200	0.052841	0.191000	0.072000	
0.028	0.010	0.997600	0.048931	0.200000	0.070400	
0.028	0.010	0.997400	0.050924	0.194800	0.067000	
0.028	0.010	0.997600	0.048931	0.189600	0.064400	
0.028	0.010	0.996200	0.061527	0.213800	0.074800	
0.028	0.010	0.997600	0.048931	0.205600	0.065000	
0.028	0.010	0.998200	0.042388	0.194600	0.076000	
0.028	0.010	0.997600	0.048931	0.206600	0.074400	
0.029	0.010	0.998000	0.044677	0.200000	0.067800	
0.029	0.010	0.998000	0.044677	0.199800	0.063200	
0.029	0.010	0.997200	0.052841	0.193800	0.063600	
0.029	0.010	0.997800	0.046853	0.206800	0.072000	
0.029	0.010	0.998200	0.042388	0.207400	0.074800	
0.029	0.010	0.996800	0.056478	0.211800	0.077200	
0.029	0.010	0.998200	0.042388	0.205200	0.073400	
0.029	0.010	0.996600	0.058210	0.218000	0.066800	
0.029	0.010	0.998200	0.042388	0.204600	0.064200	
0.029	0.010	0.998200	0.042388	0.197200	0.074600	
0.030	0.010	0.997800	0.046853	0.211600	0.070200	
0.030	0.010	0.997400	0.050924	0.212400	0.073200	
0.030	0.010	0.998000	0.044677	0.207200	0.071800	
0.030	0.010	0.996800	0.056478	0.204000	0.065400	
0.030	0.010	0.998200	0.042388	0.203800	0.068800	
0.030	0.010	0.997000	0.054690	0.203400	0.070800	
0.030	0.010	0.995400	0.067667	0.213400	0.074200	
0.030	0.010	0.997800	0.046853	0.219800	0.073600	
0.030	0.010	0.997600	0.048931	0.221600	0.070200	
0.030	0.010	0.997400	0.050924	0.209000	0.073200	
0.031	0.010	0.996600	0.058210	0.221400	0.068600	
0.031	0.010	0.997200	0.052841	0.209800	0.064800	
0.031	0.010	0.998000	0.044677	0.213400	0.075600	
0.031	0.010	0.997400	0.050924	0.210600	0.073200	
0.031	0.010	0.998600	0.037390	0.206200	0.066600	
0.031	0.010	0.997400	0.050924	0.212200	0.073000	
0.031	0.010	0.996800	0.056478	0.217600	0.068800	
0.031	0.010	0.997800	0.046853	0.221400	0.067800	
0.031	0.010	0.997000	0.054690	0.218200	0.070400	
0.031	0.010	0.997400	0.050924	0.210600	0.072200	
0.032	0.010	0.996400	0.059892	0.231200	0.073600	
0.032	0.010	0.997000	0.054690	0.226200	0.073600	
0.032	0.010	0.998800	0.034620	0.220400	0.069600	
0.032	0.010	0.997000	0.054690	0.225000	0.068800	
0.032	0.010	0.997800	0.046853	0.213400	0.065400	
0.032	0.010	0.998200	0.042388	0.221400	0.070000	
0.032	0.010	0.997400	0.050924	0.204800	0.071200	
0.032	0.010	0.997000	0.054690	0.231600	0.067200	
0.032	0.010	0.997400	0.050924	0.225200	0.066000	
0.032	0.010	0.997600	0.048931	0.236000	0.076400	
0.033	0.010	0.996000	0.063119	0.230200	0.074000	
0.033	0.010	0.998000	0.044677	0.240000	0.076400	
0.033	0.010	0.997200	0.052841	0.227400	0.064800	
0.033	0.010	0.997600	0.048931	0.232000	0.069200	
0.033	0.010	0.997200	0.052841	0.233000	0.069400	
0.033	0.010	0.998000	0.044677	0.237800	0.066600	
0.033	0.010	0.996400	0.059892	0.227800	0.075200	
0.033	0.010	0.996400	0.059892	0.222400	0.072800	
0.033	0.010	0.998000	0.044677	0.230800	0.069800	
0.033	0.010	0.996800	0.056478	0.229800	0.063800	
0.034	0.010	0.997600	0.048931	0.238000	0.070400	
0.034	0.010	0.997000	0.054690	0.240800	0.076000	
0.034	0.010	0.997800	0.046853	0.242200	0.065200	
0.034	0.010	0.996200	0.061527	0.235200	0.066800	
0.034	0.010	0.996800	0.056478	0.238600	0.070000	
0.034	0.010	0.996400	0.059892	0.240200	0.067200	
0.034	0.010	0.998600	0.037390	0.235800	0.067600	
0.034	0.010	0.998000	0.044677	0.236200	0.066200	
0.034	0.010	0.996400	0.059892	0.246800	0.077400	
0.034	0.010	0.997200	0.052841	0.248800	0.070200	
0.035	0.010	0.997600	0.048931	0.241200	0.071000	
0.035	0.010	0.996400	0.059892	0.253200	0.071800	
0.035	0.010	0.998000	0.044677	0.247800	0.066200	
0.035	0.010	0.997400	0.050924	0.241800	0.071200	
0.035	0.010	0.997000	0.054690	0.242200	0.072600	
0.035	0.010	0.996200	0.061527	0.243800	0.068200	
0.035	0.010	0.996800	0.056478	0.253000	0.072000	
0.035	0.010	0.996600	0.058210	0.246800	0.070400	
0.035	0.010	0.997400	0.050924	0.239200	0.066200	
0.035	0.010	0.997200	0.052841	0.254000	0.066800	
0.036	0.010	0.995600	0.066186	0.261000	0.064400	
0.036	0.010	0.996800	0.056478	0.260200	0.070200	
0.036	0.010	0.996600	0.058210	0.252400	0.074600	
0.036	0.010	0.995800	0.064671	0.256400	0.071400	
0.036	0.010	0.997400	0.050924	0.265600	0.070600	
0.036	0.010	0.996400	0.059892	0.258400	0.076600	
0.036	0.010	0.996200	0.061527	0.265200	0.073400	
0.036	0.010	0.996200	0.061527	0.256000	0.073400	
0.036	0.010	0.995800	0.064671	0.255600	0.074400	
0.036	0.010	0.996800	0.056478	0.258200	0.069600	
0.037	0.010	0.996800	0.056478	0.260800	0.070600	
0.037	0.010	0.996800	0.056478	0.271200	0.068800	
0.037	0.010	0.996400	0.059892	0.256800	0.069000	
0.037	0.010	0.997400	0.050924	0.265800	0.075200	
0.037	0.010	0.996800	0.056478	0.257600	0.076400	
0.037	0.010	0.998000	0.044677	0.246000	0.062600	
0.037	0.010	0.997600	0.048931	0.262600	0.066000	
0.037	0.010	0.996200	0.061527	0.255800	0.074600	
0.037	0.010	0.995200	0.069116	0.251800	0.066200	
0.037	0.010	0.996200	0.061527	0.258400	0.065600	
0.037	0.010	0.997600	0.048931	0.250800	0.071600	
0.038	0.010	0.997000	0.054690	0.270000	0.073000	
0.038	0.010	0.997800	0.046853	0.275200	0.064400	
0.038	0.010	0.997600	0.048931	0.270000	0.063200	
0.038	0.010	0.996200	0.061527	0.269600	0.067400	
0.038	0.010	0.996600	0.058210	0.266600	0.064200	
0.038	0.010	0.996800	0.056478	0.284000	0.065200	
0.038	0.010	0.995200	0.069116	0.268000	0.079600	
0.038	0.010	0.998200	0.042388	0.278400	0.062000	
0.038	0.010	0.995400	0.067667	0.284600	0.073800	
0.038	0.010	0.996000	0.063119	0.271000	0.079800	
0.039	0.010	0.996400	0.059892	0.272800	0.069600	
0.039	0.010	0.997200	0.052841	0.282800	0.077800	
0.039	0.010	0.995800	0.064671	0.275000	0.070200	
0.039	0.010	0.996600	0.058210	0.275200	0.071800	
0.039	0.010	0.997600	0.048931	0.278600	0.072200	
0.039	0.010	0.997000	0.054690	0.270400	0.076800	
0.039	0.010	0.997200	0.052841	0.280400	0.075200	
0.039	0.010	0.995000	0.070534	0.270200	0.071600	
0.039	0.010	0.996600	0.058210	0.266000	0.075200	
0.040	0.010	0.997200	0.052841	0.265800	0.071200	
0.040	0.010	0.995800	0.064671	0.286000	0.066600	
0.040	0.010	0.996400	0.059892	0.285800	0.068800	
0.040	0.010	0.995600	0.066186	0.283000	0.071600	
0.040	0.010	0.997200	0.052841	0.279200	0.068600	
0.040	0.010	0.996400	0.059892	0.275200	0.069800	
0.040	0.010	0.994600	0.073286	0.282800	0.074600	
0.040	0.010	0.996200	0.061527	0.281000	0.069600	
0.040	0.010	0.996400	0.059892	0.279800	0.066000	
0.040	0.010	0.995000	0.070534	0.269200	0.068400	
0.041	0.010	0.995200	0.069116	0.293200	0.074600	
0.041	0.010	0.997000	0.054690	0.282000	0.067400	
0.041	0.010	0.996400	0.059892	0.291400	0.072800	
0.041	0.010	0.996200	0.061527	0.301600	0.067400	
0.041	0.010	0.997200	0.052841	0.273000	0.063000	
0.041	0.010	0.996400	0.059892	0.280400	0.070200	
0.041	0.010	0.996800	0.056478	0.290000	0.073200	
0.041	0.010	0.996000	0.063119	0.300800	0.076400	
0.041	0.010	0.996600	0.058210	0.286800	0.064200	
0.041	0.010	0.996000	0.063119	0.295200	0.061600	
0.042	0.010	0.995400	0.067667	0.289000	0.063200	
0.042	0.010	0.996200	0.061527	0.278600	0.071400	
0.042	0.010	0.994600	0.073286	0.290800	0.069400	
0.042	0.010	0.994800	0.071923	0.294400	0.070800	
0.042	0.010	0.996600	0.058210	0.287200	0.073400	
0.042	0.010	0.995800	0.064671	0.292200	0.069600	
0.042	0.010	0.996800	0.056478	0.294200	0.070800	
0.042	0.010	0.996200	0.061527	0.288200	0.066800	
0.042	0.010	0.996400	0.059892	0.297200	0.070000	
0.042	0.010	0.996600	0.058210	0.293600	0.063600	
0.043	0.010	0.996400	0.059892	0.311800	0.076200	
0.043	0.010	0.996800	0.056478	0.298000	0.069200	
0.043	0.010	0.994800	0.071923	0.300200	0.072000	
0.043	0.010	0.996400	0.059892	0.296400	0.072800	
0.043	0.010	0.995000	0.070534	0.300200	0.071800	
0.043	0.010	0.996200	0.061527	0.309200	0.065800	
0.043	0.010	0.996400	0.059892	0.294000	0.072600	
0.043	0.010	0.997600	0.048931	0.298000	0.068200	
0.043	0.010	0.995400	0.067667	0.295600	0.073400	
0.043	0.010	0.993800	0.078496	0.312400	0.074200	
0.044	0.010	0.995600	0.066186	0.303800	0.073600	
0.044	0.010	0.995600	0.066186	0.290600	0.075800	
0.044	0.010	0.996400	0.059892	0.303200	0.071400	
0.044	0.010	0.995600	0.066186	0.326200	0.073000	
0.044	0.010	0.996400	0.059892	0.296800	0.070000	
0.044	0.010	0.994600	0.073286	0.303200	0.073600	
0.044	0.010	0.996000	0.063119	0.322800	0.070200	
0.044	0.010	0.994200	0.075937	0.327600	0.072600	
0.044	0.010	0.995600	0.066186	0.304400	0.069200	
0.044	0.010	0.996400	0.059892	0.313400	0.071400	
0.045	0.010	0.997000	0.054690	0.318200	0.069400	
0.045	0.010	0.995800	0.064671	0.310400	0.061200	
0.045	0.010	0.994400	0.074623	0.316200	0.075400	
0.045	0.010	0.994600	0.073286	0.320800	0.069200	
0.045	0.010	0.997600	0.048931	0.313200	0.075000	
0.045	0.010	0.994000	0.077227	0.307400	0.072200	
0.045	0.010	0.994800	0.071923	0.316800	0.073400	
0.045	0.010	0.995200	0.069116	0.317000	0.079800	
0.045	0.010	0.994600	0.073286	0.323000	0.074800	
0.045	0.010	0.995200	0.069116	0.321600	0.065000	
0.045	0.010	0.994800	0.071923	0.320600	0.072600	
0.046	0.010	0.996600	0.058210	0.317200	0.066400	
0.046	0.010	0.995000	0.070534	0.324400	0.078600	
0.046	0.010	0.996800	0.056478	0.331000	0.069400	
0.046	0.010	0.995800	0.064671	0.329000	0.070600	
0.046	0.010	0.994200	0.075937	0.323800	0.073800	
0.046	0.010	0.994600	0.073286	0.316200	0.070800	
0.046	0.010	0.995000	0.070534	0.320400	0.072200	
0.046	0.010	0.995000	0.070534	0.323000	0.068600	
0.046	0.010	0.996600	0.058210	0.332800	0.071800	
0.046	0.010	0.994800	0.071923	0.335000	0.071600	
0.047	0.010	0.994800	0.071923	0.333000	0.066800	
0.047	0.010	0.996800	0.056478	0.319000	0.062000	
0.047	0.010	0.994400	0.074623	0.326600	0.065200	
0.047	0.010	0.995400	0.067667	0.333200	0.067200	
0.047	0.010	0.994800	0.071923	0.329600	0.072800	
0.047	0.010	0.993200	0.082181	0.324000	0.081600	
0.047	0.010	0.996800	0.056478	0.343600	0.065600	
0.047	0.010	0.995000	0.070534	0.322200	0.075000	
0.047	0.010	0.996200	0.061527	0.335000	0.069200	
0.048	0.010	0.994000	0.077227	0.325400	0.069600	
0.048	0.010	0.995200	0.069116	0.338800	0.072600	
0.048	0.010	0.994600	0.073286	0.354000	0.073000	
0.048	0.010	0.994200	0.075937	0.341800	0.074400	
0.048	0.010	0.996600	0.058210	0.327400	0.068200	
0.048	0.010	0.995600	0.066186	0.341000	0.071400	
0.048	0.010	0.995600	0.066186	0.340200	0.079000	
